"Absolute_Pressure","Aspect_Ratio","Courant_Number","Density","Dynamic_Viscosity","Mesh_Expansion_Factor","Orthogonality_Angle","P_Mass.Residual","Points:0","Points:1","Points:2","Pressure","Pressure.Gradient:0","Pressure.Gradient:1","Pressure.Gradient:2","Real_Partition_Number","Shear_Strain_Rate","Specific_Volume","Total_Pressure","U_Mom.Residual","V_Mom.Residual","Velocity:0","Velocity:1","Velocity:2","Velocity_u.Beta","Velocity_u.Gradient:0","Velocity_u.Gradient:1","Velocity_u.Gradient:2","Velocity_v.Beta","Velocity_v.Gradient:0","Velocity_v.Gradient:1","Velocity_v.Gradient:2","Velocity_w.Beta","Velocity_w.Gradient:0","Velocity_w.Gradient:1","Velocity_w.Gradient:2","Volume_Porosity","Volume_of_Finite_Volumes","W_Mom.Residual","Wall_Shear:0","Wall_Shear:1","Wall_Shear:2"
2.0268,6.9012,0.18017,1,0.0021569,1.0019,1.5706,-9.7915e-10,5.2302,-2.7635e-16,0,2.0268,-0.23974,-0.00044229,-9.4868e-20,5,33.891,1,2.0268,-9.3298e-09,-2.7057e-09,0,0,0,0.026345,-0.020477,33.877,-6.9389e-18,0.67586,-0.0020316,0.026114,7.7588e-19,0.73389,0,0,-9.4602e-12,1,3.6534e-06,-3.0831e-22,0.074978,4.0832e-07,-4.3349e-23
3.3428,7.7671,0.33699,1,0.0021569,1,0.98138,-1.7499e-08,1.6867,0.5,0,3.3428,-0.42922,0.0031499,3.5237e-19,4,34.555,1,3.3428,-1.0315e-08,6.2882e-09,0,0,0,0.034831,0.013149,-34.556,0,0.97443,-0.00019819,-0.01459,6.7932e-19,0.81091,-1.152e-19,0,-7.0132e-12,1,1.0225e-06,8.3251e-23,0.077051,-4.0456e-07,2.6835e-18
3.3343,7.7514,0.3382,1,0.0021569,1.0009,0.9832,-1.7406e-08,1.7065,0.5,0,3.3343,-0.4279,0.0028448,3.7947e-19,4,34.599,1,3.3343,-1.03e-08,6.4592e-09,0,0,0,0.034676,0.011774,-34.6,0,0.97955,-0.000186,-0.013056,9.7239e-19,0.81017,-1.1689e-19,0,-7.0349e-12,1,1.024e-06,2.6853e-22,0.077142,-4.0504e-07,2.3767e-18
3.3258,7.7359,0.33919,1,0.0021569,1.001,0.98501,-1.7212e-08,1.7263,0.5,0,3.3258,-0.42656,0.002558,5.6921e-19,4,34.639,1,3.3258,-1.0372e-08,6.5411e-09,0,0,0,0.034528,0.010501,-34.64,0,0.98385,-0.00017217,-0.011629,1.2909e-18,0.80947,-1.1096e-19,0,-7.0557e-12,1,1.0259e-06,2.1747e-23,0.077222,-4.0546e-07,2.0921e-18
3.3174,7.7203,0.34012,1,0.0021569,1.001,0.98682,-1.7249e-08,1.7461,0.5,0,3.3174,-0.42518,0.0022894,6.5052e-19,4,34.675,1,3.3174,-1.0367e-08,6.4797e-09,0,0,0,0.034388,0.0093255,-34.676,0,0.98738,-0.00015641,-0.010311,1.5501e-18,0.8088,-1.1477e-19,1.7347e-18,-7.0757e-12,1,1.028e-06,9.9021e-23,0.077293,-4.0583e-07,1.8336e-18
3.309,7.7049,0.34101,1,0.0021569,1.001,0.98863,-1.7041e-08,1.7659,0.5,0,3.309,-0.42377,0.0020414,6.7763e-19,4,34.706,1,3.309,-1.0296e-08,6.7043e-09,0,0,0,0.034254,0.0082491,-34.707,0,0.99023,-0.00014031,-0.0091089,1.7923e-18,0.80815,-7.3268e-20,1.7347e-18,-7.0949e-12,1,1.0301e-06,1.0843e-22,0.077355,-4.0616e-07,1.6038e-18
3.3006,7.6895,0.34188,1,0.0021569,1.001,0.99043,-1.6789e-08,1.7857,0.5,0,3.3006,-0.42236,0.0018161,8.1315e-19,4,34.734,1,3.3006,-1.0282e-08,6.7995e-09,0,0,0,0.034128,0.0072712,-34.734,0,0.99248,-0.00012555,-0.0080214,1.9278e-18,0.80753,-1.7364e-20,1.7347e-18,-7.1134e-12,1,1.0321e-06,-2.3838e-22,0.077409,-4.0644e-07,1.4022e-18
3.2923,7.6741,0.34272,1,0.0021569,1.001,0.99223,-1.6812e-08,1.8055,0.5,0,3.2923,-0.42095,0.0016132,7.8605e-19,4,34.758,1,3.2923,-1.0203e-08,6.717e-09,0,0,0,0.034011,0.0063859,-34.758,0,0.99427,-0.00011341,-0.0070393,1.8779e-18,0.80693,2.1599e-20,1.7347e-18,-7.1313e-12,1,1.0342e-06,-2.4151e-22,0.077455,-4.0668e-07,1.2218e-18
3.2839,7.6588,0.34353,1,0.0021569,1.001,0.99403,-1.6682e-08,1.8253,0.5,0,3.2839,-0.41955,0.0014292,6.7763e-19,4,34.779,1,3.2839,-1.0082e-08,6.8433e-09,0,0,0,0.033901,0.0055811,-34.779,0,0.99568,-0.00010409,-0.0061463,1.7525e-18,0.80634,5.4634e-20,1.7347e-18,-7.1486e-12,1,1.0362e-06,-2.647e-22,0.077495,-4.0689e-07,1.0578e-18
3.2756,7.6436,0.34432,1,0.0021569,1.001,0.99583,-1.6618e-08,1.8451,0.5,0,3.2756,-0.41818,0.0012609,7.0473e-19,4,34.797,1,3.2756,-1.0023e-08,6.7685e-09,0,0,0,0.033798,0.0048433,-34.798,0,0.99681,-9.6889e-05,-0.005325,1.617e-18,0.80578,4.4681e-20,1.7347e-18,-7.1653e-12,1,1.0383e-06,-5.1858e-22,0.077529,-4.0707e-07,9.0706e-19
3.2674,7.6285,0.3451,1,0.0021569,1.001,0.99762,-1.6874e-08,1.8649,0.5,0,3.2674,-0.41682,0.0011054,6.2342e-19,4,34.812,1,3.2674,-9.931e-09,6.5187e-09,0,0,0,0.033701,0.0041611,-34.813,0,0.99772,-9.0671e-05,-0.0045625,1.4899e-18,0.80523,1.3341e-20,1.7347e-18,-7.1816e-12,1,1.0404e-06,-3.087e-22,0.077558,-4.0722e-07,7.6619e-19
3.2591,7.6134,0.34585,1,0.0021569,1.001,0.99941,-1.6905e-08,1.8848,0.5,0,3.2591,-0.41548,0.00096004,5.421e-19,4,34.826,1,3.2591,-9.8207e-09,6.5597e-09,0,0,0,0.03361,0.0035274,-34.826,6.9389e-18,0.99843,-8.4294e-05,-0.0038526,1.4323e-18,0.8047,1.6517e-20,1.7347e-18,-7.1975e-12,1,1.0424e-06,-1.5523e-22,0.077581,-4.0734e-07,6.3477e-19
3.2509,7.5983,0.34658,1,0.0021569,1.001,1.0012,-1.6852e-08,1.9046,0.5,0,3.2509,-0.41416,0.00082473,5.6921e-19,4,34.837,1,3.2509,-9.7874e-09,6.5186e-09,0,0,0,0.033524,0.0029384,-34.837,0,0.99897,-7.7829e-05,-0.003194,1.3904e-18,0.80418,1.5035e-20,1.7347e-18,-7.2129e-12,1,1.0445e-06,-3.1257e-22,0.0776,-4.0744e-07,5.1366e-19
3.2427,7.5834,0.3473,1,0.0021569,1.001,1.003,-1.6976e-08,1.9244,0.5,0,3.2427,-0.41285,0.0007,5.421e-19,4,34.845,1,3.2427,-9.687e-09,6.3679e-09,0,0,0,0.033443,0.0023888,-34.846,0,0.99937,-7.2937e-05,-0.0025828,1.3218e-18,0.80368,7.4115e-21,1.7347e-18,-7.2279e-12,1,1.0465e-06,-1.3877e-22,0.077614,-4.0752e-07,4.0107e-19
3.2346,7.5684,0.348,1,0.0021569,1.001,1.0048,-1.6827e-08,1.9442,0.5,0,3.2346,-0.41155,0.00058424,4.8789e-19,4,34.852,1,3.2346,-9.5306e-09,6.5022e-09,0,0,0,0.033365,0.0018674,-34.853,6.9389e-18,0.99966,-7.1426e-05,-0.0020053,1.2583e-18,0.80319,3.9069e-20,1.7347e-18,-7.2425e-12,1,1.0486e-06,-9.3177e-23,0.077625,-4.0757e-07,2.9227e-19
3.2264,7.5536,0.34868,1,0.0021569,1.001,1.0065,-1.6594e-08,1.964,0.5,0,3.2264,-0.41026,0.00047458,5.6921e-19,4,34.857,1,3.2264,-9.4266e-09,6.5509e-09,0,0,0,0.03329,0.0013566,-34.858,6.9389e-18,0.99986,-7.3862e-05,-0.001439,1.1293e-18,0.80271,8.0045e-20,1.7347e-18,-7.2568e-12,1,1.0507e-06,-3.7337e-22,0.077631,-4.0761e-07,1.8068e-19
3.2183,7.5388,0.34934,1,0.0021569,1.001,1.0083,-1.655e-08,1.9838,0.5,0,3.2183,-0.40896,0.0003669,4.8789e-19,4,34.861,1,3.2183,-9.2446e-09,6.4782e-09,0,0,0,0.033216,0.00083997,-34.861,0,0.99995,-7.8478e-05,-0.00086157,8.7922e-19,0.80224,1.1763e-19,1.7347e-18,-7.2707e-12,1,1.0527e-06,-3.7023e-22,0.077634,-4.0762e-07,6.089e-20
3.2103,7.524,0.3499,1,0.0021569,1.0014,1.0101,-1.6309e-08,2.0036,0.5,0,3.2103,-0.40763,0.0002568,3.5237e-19,4,34.862,1,3.2103,-9.0251e-09,6.6124e-09,0,0,0,0.033141,0.00031007,-34.862,0,0.99998,-8.1697e-05,-0.00026366,5.7222e-19,0.80178,1.5818e-19,0,-7.2842e-12,1,1.055e-06,-4.6503e-22,0.077632,-4.0761e-07,-6.6429e-20
3.2022,7.5093,0.35011,1,0.0021569,1.0029,1.0119,-1.6122e-08,2.0234,0.5,0,3.2022,-0.40626,0.0001435,3.2526e-19,4,34.862,1,3.2022,-8.8516e-09,6.5426e-09,0,0,0,0.033064,-0.00022605,-34.862,0,0.99994,-8.0433e-05,0.00034505,2.3272e-19,0.80133,1.5858e-19,0,-7.2974e-12,1,1.0583e-06,-7.4464e-22,0.077627,-4.0758e-07,-1.943e-19
3.1941,7.4947,0.34988,1,0.0021569,1.0039,1.0137,-1.6273e-08,2.0433,0.5,0,3.1941,-0.40484,3.0227e-05,1.8974e-19,4,34.86,1,3.1941,-8.6109e-09,6.3135e-09,0,0,0,0.032986,-0.00074462,-34.86,0,0.99963,-7.2282e-05,0.00093662,-1.0577e-19,0.80089,1.396e-19,0,-7.3102e-12,1,1.063e-06,-5.9136e-22,0.077617,-4.0753e-07,-3.1135e-19
3.1861,7.4801,0.34931,1,0.0021569,1.0047,1.0155,-1.6291e-08,2.0632,0.5,0,3.1861,-0.40339,-7.928e-05,2.7105e-20,4,34.856,1,3.1861,-8.3679e-09,6.3127e-09,0,0,0,0.03291,-0.0012131,-34.856,0,0.99929,-5.7087e-05,0.0014693,-3.8159e-19,0.80046,1.3743e-19,0,-7.3226e-12,1,1.0686e-06,-5.2267e-22,0.077604,-4.0746e-07,-4.0436e-19
3.1781,7.4655,0.34909,1,0.0021569,1.0019,1.0173,-1.6395e-08,2.0832,0.5,0,3.1781,-0.40193,-0.00017571,-2.7105e-20,4,34.851,1,3.1781,-8.2112e-09,6.1496e-09,0,0,0,0.032839,-0.0015981,-34.851,0,0.99899,-3.708e-05,0.0019022,-6.196e-19,0.80004,1.0937e-19,0,-7.3349e-12,1,1.0731e-06,-6.4294e-22,0.077587,-4.0738e-07,-4.6333e-19
3.17,7.4509,0.34994,1,0.0021569,1.0015,1.019,-1.6712e-08,2.1032,0.5,0,3.17,-0.40052,-0.00025159,-1.6263e-19,4,34.844,1,3.17,-7.9587e-09,5.8792e-09,0,0,0,0.032775,-0.0018756,-34.844,0,0.9988,-1.5631e-05,0.0022053,-8.0976e-19,0.79963,7.2315e-20,0,-7.3469e-12,1,1.0744e-06,-3.7962e-22,0.077568,-4.0728e-07,-4.8454e-19
3.1621,7.4363,0.35151,1,0.0021569,1.0022,1.0208,-1.6729e-08,2.1231,0.5,0,3.1621,-0.39918,-0.0003049,-2.4395e-19,4,34.837,1,3.1621,-7.6689e-09,5.8384e-09,0,0,0,0.032723,-0.0020445,-34.837,0,0.99874,8.6103e-07,0.002376,-9.2454e-19,0.79924,6.8716e-20,0,-7.3589e-12,1,1.0734e-06,-2.7747e-22,0.077548,-4.0717e-07,-4.7378e-19
3.1541,7.4219,0.35319,1,0.0021569,1.0021,1.0225,-1.6633e-08,2.143,0.5,0,3.1541,-0.39795,-0.00033512,-2.4395e-19,4,34.829,1,3.1541,-7.5211e-09,5.7233e-09,0,0,0,0.032682,-0.0021255,-34.829,-6.9389e-18,0.99877,8.57e-06,0.0024478,-1.0402e-18,0.79884,6.3422e-20,-1.7347e-18,-7.3707e-12,1,1.0721e-06,-3.6682e-22,0.077527,-4.0706e-07,-4.4627e-19
3.1463,7.4075,0.3545,1,0.0021569,1.0001,1.0243,-1.6619e-08,2.1629,0.5,0,3.1463,-0.39684,-0.00035023,-2.9816e-19,4,34.82,1,3.1463,-7.3537e-09,5.6171e-09,0,0,0,0.032652,-0.002153,-34.82,0,0.99882,8.5716e-06,0.0024667,-1.16e-18,0.79846,5.0822e-20,-1.7347e-18,-7.3824e-12,1,1.072e-06,-2.049e-22,0.077506,-4.0695e-07,-4.1804e-19
3.1384,7.3933,0.35529,1,0.0021569,1.0009,1.026,-1.6378e-08,2.1827,0.5,0,3.1384,-0.39583,-0.00035955,-2.9816e-19,4,34.811,1,3.1384,-7.1663e-09,5.7636e-09,0,0,0,0.03263,-0.0021631,-34.812,0,0.99885,3.9673e-06,0.0024761,-1.2121e-18,0.79807,3.3775e-20,-1.7347e-18,-7.3941e-12,1,1.0734e-06,-2.4549e-22,0.077484,-4.0684e-07,-3.9913e-19
3.1306,7.3791,0.3559,1,0.0021569,1.001,1.0277,-1.6156e-08,2.2025,0.5,0,3.1306,-0.39492,-0.00037046,-1.6263e-19,4,34.802,1,3.1306,-6.9744e-09,5.8206e-09,0,0,0,0.032613,-0.0021809,-34.803,0,0.99884,-1.4764e-06,0.0025018,-1.1803e-18,0.79768,-1.8105e-20,-1.7347e-18,-7.4058e-12,1,1.0755e-06,-4.0673e-22,0.077463,-4.0673e-07,-3.9262e-19
3.1228,7.365,0.35648,1,0.0021569,1.001,1.0295,-1.6005e-08,2.2223,0.5,0,3.1228,-0.39406,-0.00038567,-8.1315e-20,4,34.793,1,3.1228,-6.6574e-09,5.8195e-09,0,0,0,0.032599,-0.0022184,-34.793,0,0.99881,-5.7918e-06,0.0025525,-1.0338e-18,0.7973,-6.6386e-20,-1.7347e-18,-7.4174e-12,1,1.0775e-06,-3.0581e-22,0.077442,-4.0661e-07,-3.9664e-19
3.115,7.3509,0.35707,1,0.0021569,1.001,1.0312,-1.5704e-08,2.2421,0.5,0,3.115,-0.39325,-0.00040467,5.421e-20,4,34.784,1,3.115,-6.3311e-09,5.9401e-09,0,0,0,0.032588,-0.0022758,-34.784,0,0.99875,-8.2557e-06,0.0026245,-7.8986e-19,0.79691,-7.2951e-20,0,-7.429e-12,1,1.0796e-06,-4.3293e-22,0.07742,-4.065e-07,-4.0704e-19
3.1072,7.3369,0.35765,1,0.0021569,1.001,1.033,-1.5635e-08,2.2619,0.5,0,3.1072,-0.39246,-0.00042512,2.4395e-19,4,34.774,1,3.1072,-6.0204e-09,5.7642e-09,0,0,0,0.032578,-0.0023456,-34.774,0,0.99867,-8.594e-06,0.0027083,-5.8445e-19,0.79653,-7.2633e-20,-1.7347e-18,-7.4406e-12,1,1.0816e-06,-6.4455e-22,0.077399,-4.0639e-07,-4.1931e-19
3.0994,7.3229,0.35823,1,0.0021569,1.001,1.0347,-1.5836e-08,2.2817,0.5,0,3.0994,-0.39169,-0.00044509,2.1684e-19,4,34.764,1,3.0994,-5.6744e-09,5.5061e-09,0,0,0,0.032569,-0.0024161,-34.764,-6.9389e-18,0.9986,-6.8669e-06,0.0027912,-4.5189e-19,0.79615,-6.088e-20,0,-7.4521e-12,1,1.0837e-06,-4.3256e-22,0.077376,-4.0627e-07,-4.2951e-19
3.0917,7.309,0.35881,1,0.0021569,1.0009,1.0364,-1.5881e-08,2.3015,0.5,0,3.0917,-0.39094,-0.00046325,1.6263e-19,4,34.754,1,3.0917,-5.4145e-09,5.4573e-09,0,0,0,0.032563,-0.0024767,-34.754,0,0.99855,-3.586e-06,0.0028609,-3.4771e-19,0.79577,-1.567e-20,-1.7347e-18,-7.4635e-12,1,1.0858e-06,-3.9415e-22,0.077353,-4.0615e-07,-4.343e-19
3.084,7.2951,0.35939,1,0.0021569,1.0009,1.0382,-1.6118e-08,2.3213,0.5,0,3.084,-0.39022,-0.00047746,1.0842e-19,4,34.744,1,3.084,-5.2273e-09,5.069e-09,0,0,0,0.032559,-0.0025202,-34.744,0,0.99852,-4.7018e-08,0.0029094,-3.6592e-19,0.7954,1.7788e-20,-1.7347e-18,-7.4749e-12,1,1.0878e-06,-5.284e-22,0.07733,-4.0603e-07,-4.3224e-19
3.0762,7.2813,0.35997,1,0.0021569,1.0009,1.0399,-1.6626e-08,2.3411,0.5,0,3.0762,-0.38953,-0.0004869,-1.0842e-19,4,34.733,1,3.0762,-5.0046e-09,4.6256e-09,0,0,0,0.032559,-0.0025461,-34.733,0,0.99852,1.9454e-06,0.0029367,-5.2897e-19,0.79502,4.9551e-20,0,-7.4863e-12,1,1.0899e-06,-1.7989e-22,0.077307,-4.0591e-07,-4.2537e-19
3.0685,7.2676,0.36055,1,0.0021569,1.0009,1.0416,-1.6779e-08,2.3609,0.5,0,3.0685,-0.38888,-0.00049304,-3.7947e-19,4,34.722,1,3.0685,-4.9658e-09,4.6365e-09,0,0,0,0.032561,-0.0025626,-34.722,0,0.99852,1.1882e-06,0.0029529,-7.1108e-19,0.79465,8.0892e-20,0,-7.4977e-12,1,1.0919e-06,-4.8673e-23,0.077284,-4.0578e-07,-4.1838e-19
3.0608,7.2539,0.36114,1,0.0021569,1.0009,1.0433,-1.667e-08,2.3807,0.5,0,3.0608,-0.38826,-0.00049803,-4.6079e-19,4,34.711,1,3.0608,-5.0903e-09,4.6973e-09,0,0,0,0.032566,-0.0025844,-34.711,0,0.9985,-2.8453e-06,0.0029752,-8.9531e-19,0.79428,5.6751e-20,-1.7347e-18,-7.509e-12,1,1.094e-06,-8.8872e-23,0.07726,-4.0566e-07,-4.1726e-19
3.0532,7.2402,0.36171,1,0.0021569,1.0009,1.045,-1.66e-08,2.4005,0.5,0,3.0532,-0.38766,-0.00050465,-5.9631e-19,4,34.7,1,3.0532,-5.0012e-09,4.5851e-09,0,0,0,0.032571,-0.002629,-34.7,0,0.99845,-1.0089e-05,0.0030243,-1.0139e-18,0.79391,1.6941e-21,-1.7347e-18,-7.5204e-12,1,1.0961e-06,-4.8314e-24,0.077237,-4.0554e-07,-4.2776e-19
3.0455,7.2266,0.36229,1,0.0021569,1.0009,1.0467,-1.6482e-08,2.4204,0.5,0,3.0455,-0.38706,-0.00051624,-7.3184e-19,4,34.689,1,3.0455,-4.6421e-09,4.3291e-09,0,0,0,0.032575,-0.0027074,-34.689,0,0.99832,-1.7311e-05,0.0031159,-1.0046e-18,0.79354,-1.423e-19,-1.7347e-18,-7.5316e-12,1,1.0981e-06,1.4325e-23,0.077213,-4.0541e-07,-4.5258e-19
3.0378,7.2131,0.36286,1,0.0021569,1.0009,1.0485,-1.5907e-08,2.4402,0.5,0,3.0378,-0.38645,-0.00053544,-5.15e-19,4,34.678,1,3.0378,-4.1198e-09,4.4301e-09,0,0,0,0.032576,-0.0028249,-34.678,0,0.99815,-2.388e-05,0.0032482,-5.2008e-19,0.79317,-5.1034e-19,0,-7.5428e-12,1,1.1002e-06,-9.4017e-23,0.077188,-4.0528e-07,-4.9183e-19
3.0302,7.1996,0.36342,1,0.0021569,1.0009,1.0502,-1.4765e-08,2.46,0.5,0,3.0302,-0.3858,-0.00055945,1.3553e-19,4,34.666,1,3.0302,-5.9144e-09,4.7481e-09,0,0,0,0.032574,-0.0029716,-34.666,0,0.99791,-2.7299e-05,0.0034169,4.6672e-19,0.79281,-3.782e-19,0,-7.5538e-12,1,1.1022e-06,-1.6396e-22,0.077163,-4.0515e-07,-5.3977e-19
3.0225,7.1861,0.36387,1,0.0021569,1.0015,1.0519,-1.4691e-08,2.4798,0.5,0,3.0225,-0.38511,-0.00058829,8.1315e-20,6,34.654,1,3.0225,-3.267e-09,4.7357e-09,0,0,0,0.032568,-0.0031338,-34.654,0,0.99766,-2.6856e-05,0.0035988,4.4427e-19,0.79245,1.1223e-19,1.7347e-18,-7.5648e-12,1,1.1046e-06,-6.7114e-22,0.077136,-4.0501e-07,-5.8608e-19
3.0149,7.1727,0.36396,1,0.0021569,1.0029,1.0536,-1.5002e-08,2.4996,0.5,0,3.0149,-0.38439,-0.00062021,2.7105e-19,6,34.641,1,3.0149,-2.7355e-09,4.8136e-09,0,0,0,0.03256,-0.0033068,-34.641,0,0.99738,-2.6651e-05,0.0037921,2.3632e-19,0.79209,1.4061e-19,1.7347e-18,-7.5756e-12,1,1.108e-06,-1.1214e-21,0.077108,-4.0486e-07,-6.2857e-19
3.0073,7.1594,0.36359,1,0.0021569,1.004,1.0553,-1.5373e-08,2.5195,0.5,0,3.0073,-0.38363,-0.00065257,3.7947e-19,6,34.628,1,3.0073,-2.5915e-09,4.7693e-09,0,0,0,0.03255,-0.0034775,-34.628,0,0.99709,-2.4603e-05,0.0039858,1.279e-19,0.79174,4.1081e-20,0,-7.5863e-12,1,1.1129e-06,-1.0592e-21,0.077079,-4.0471e-07,-6.6804e-19
2.9997,7.146,0.3629,1,0.0021569,1.0047,1.057,-1.5725e-08,2.5394,0.5,0,2.9997,-0.38286,-0.00068427,2.9816e-19,6,34.615,1,2.9997,-2.6985e-09,4.7591e-09,0,0,0,0.032541,-0.0036304,-34.615,6.9389e-18,0.99683,-1.8917e-05,0.0041607,1.4738e-19,0.79139,3.8116e-20,1.7347e-18,-7.5969e-12,1,1.1187e-06,-8.9615e-22,0.077048,-4.0455e-07,-6.9949e-19
2.992,7.1327,0.3626,1,0.0021569,1.0018,1.0587,-1.6056e-08,2.5594,0.5,0,2.992,-0.38207,-0.00071115,2.1684e-19,6,34.601,1,2.992,-2.7322e-09,4.6647e-09,0,0,0,0.032532,-0.0037502,-34.601,0,0.99664,-9.9531e-06,0.0042966,1.4061e-19,0.79105,5.3575e-20,1.7347e-18,-7.6075e-12,1,1.1234e-06,-9.3376e-22,0.077017,-4.0438e-07,-7.1707e-19
2.9844,7.1194,0.36346,1,0.0021569,1.0017,1.0604,-1.6269e-08,2.5794,0.5,0,2.9844,-0.38129,-0.0007304,1.3553e-19,6,34.586,1,2.9844,-2.6396e-09,4.5746e-09,0,0,0,0.032526,-0.0038228,-34.586,6.9389e-18,0.99656,7.318e-07,0.0043753,7.3692e-20,0.7907,3.6211e-20,1.7347e-18,-7.618e-12,1,1.1245e-06,-7.4833e-22,0.076985,-4.0421e-07,-7.1759e-19
2.9768,7.1061,0.36507,1,0.0021569,1.0024,1.0621,-1.6332e-08,2.5993,0.5,0,2.9768,-0.38054,-0.00074051,5.421e-20,6,34.572,1,2.9768,-2.5622e-09,4.4876e-09,0,0,0,0.032524,-0.0038463,-34.572,0,0.99659,9.3542e-06,0.0043935,7.708e-20,0.79036,2.0541e-20,0,-7.6285e-12,1,1.1232e-06,-6.1529e-22,0.076952,-4.0404e-07,-7.0286e-19
2.9692,7.0929,0.36675,1,0.0021569,1.002,1.0638,-1.6402e-08,2.6192,0.5,0,2.9692,-0.37984,-0.00074098,1.0842e-19,6,34.557,1,2.9692,-2.4493e-09,4.3518e-09,0,0,0,0.032527,-0.0038287,-34.557,0,0.99668,1.3891e-05,0.0043652,1.008e-19,0.79003,7.4115e-21,0,-7.639e-12,1,1.1218e-06,-6.993e-22,0.07692,-4.0387e-07,-6.7924e-19
2.9617,7.0798,0.36804,1,0.0021569,1.0002,1.0655,-1.6418e-08,2.6391,0.5,0,2.9617,-0.37919,-0.0007356,1.0842e-19,6,34.542,1,2.9617,-2.3237e-09,4.2595e-09,0,0,0,0.032534,-0.0037834,-34.542,0,0.9968,1.5041e-05,0.0043099,1.135e-19,0.78969,-1.7364e-20,1.7347e-18,-7.6494e-12,1,1.1216e-06,-5.0626e-22,0.076888,-4.0371e-07,-6.5333e-19
2.9542,7.0668,0.3688,1,0.0021569,1.0009,1.0671,-1.6438e-08,2.6589,0.5,0,2.9542,-0.37858,-0.0007281,5.421e-20,6,34.528,1,2.9542,-2.2912e-09,4.208e-09,0,0,0,0.032546,-0.0037246,-34.528,0,0.99691,1.4464e-05,0.0042448,1.9482e-19,0.78935,-1.1435e-20,0,-7.6599e-12,1,1.123e-06,-3.8108e-22,0.076857,-4.0354e-07,-6.2895e-19
2.9467,7.0538,0.36936,1,0.0021569,1.0009,1.0688,-1.6507e-08,2.6787,0.5,0,2.9467,-0.37803,-0.00072064,1.0842e-19,6,34.513,1,2.9467,-2.2419e-09,4.1317e-09,0,0,0,0.032561,-0.0036595,-34.513,0,0.99703,1.4326e-05,0.0041772,2.3124e-19,0.78902,1.3341e-20,0,-7.6704e-12,1,1.125e-06,-5.1659e-22,0.076827,-4.0338e-07,-6.0599e-19
2.9392,7.0409,0.36991,1,0.0021569,1.0009,1.0705,-1.6546e-08,2.6985,0.5,0,2.9392,-0.37752,-0.00071366,5.421e-20,6,34.499,1,2.9392,-2.1587e-09,4.081e-09,0,0,0,0.032578,-0.0035895,-34.499,0,0.99714,1.5559e-05,0.0041051,1.8465e-19,0.78868,1.5035e-20,0,-7.6809e-12,1,1.1271e-06,-3.7787e-22,0.076797,-4.0323e-07,-5.8216e-19
2.9318,7.028,0.37046,1,0.0021569,1.0009,1.0722,-1.6569e-08,2.7183,0.5,0,2.9318,-0.37704,-0.00070586,0,6,34.485,1,2.9318,-2.1308e-09,4.0364e-09,0,0,0,0.032599,-0.0035114,-34.485,0,0.99727,1.8208e-05,0.0040226,1.7534e-19,0.78834,2.1176e-20,0,-7.6915e-12,1,1.1291e-06,-2.9602e-22,0.076767,-4.0307e-07,-5.551e-19
2.9243,7.0152,0.37102,1,0.0021569,1.0009,1.0738,-1.6616e-08,2.7381,0.5,0,2.9243,-0.3766,-0.00069567,2.7105e-20,6,34.471,1,2.9243,-2.0734e-09,3.9525e-09,0,0,0,0.032623,-0.003418,-34.471,0,0.99743,2.247e-05,0.0039216,1.4654e-19,0.788,3.367e-20,0,-7.7022e-12,1,1.1312e-06,-4.3607e-22,0.076739,-4.0292e-07,-5.223e-19
2.9168,7.0025,0.37158,1,0.0021569,1.0009,1.0755,-1.6631e-08,2.7579,0.5,0,2.9168,-0.37621,-0.00068131,0,6,34.458,1,2.9168,-1.9908e-09,3.8946e-09,0,0,0,0.03265,-0.0033008,-34.458,0,0.99762,2.8348e-05,0.0037917,5.5057e-20,0.78766,3.854e-20,0,-7.7129e-12,1,1.1332e-06,-2.9259e-22,0.076711,-4.0277e-07,-4.8123e-19
2.9094,6.9897,0.37216,1,0.0021569,1.0009,1.0771,-1.6611e-08,2.7777,0.5,0,2.9094,-0.37587,-0.00066132,-8.1315e-20,6,34.445,1,2.9094,-1.9827e-09,3.8779e-09,0,0,0,0.032683,-0.0031516,-34.444,0,0.99786,3.5206e-05,0.0036242,-2.9223e-20,0.78732,6.2257e-20,0,-7.7237e-12,1,1.1353e-06,-2.4265e-22,0.076684,-4.0263e-07,-4.3004e-19
2.902,6.977,0.37274,1,0.0021569,1.0009,1.0788,-1.6554e-08,2.7975,0.5,0,2.902,-0.37558,-0.00063518,-5.421e-20,6,34.432,1,2.902,-1.9557e-09,3.8844e-09,0,0,0,0.032721,-0.002964,-34.432,0,0.99815,4.2752e-05,0.0034141,-1.6729e-19,0.78698,8.3433e-20,0,-7.7347e-12,1,1.1374e-06,-4.033e-22,0.076658,-4.025e-07,-3.6751e-19
2.8945,6.9644,0.37333,1,0.0021569,1.0009,1.0805,-1.643e-08,2.8173,0.5,0,2.8945,-0.37537,-0.00060338,-1.0842e-19,6,34.419,1,2.8945,-1.9048e-09,3.9278e-09,0,0,0,0.032765,-0.0027289,-34.419,0,0.99847,5.274e-05,0.0031551,-3.4093e-19,0.78663,8.6186e-20,0,-7.7458e-12,1,1.1394e-06,-3.0845e-22,0.076635,-4.0237e-07,-2.9101e-19
